date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,Temperature_zscore,Temperature_is_anomaly,Humidity_zscore,Humidity_is_anomaly,Light_zscore,Light_is_anomaly,CO2_zscore,CO2_is_anomaly
2015-02-02 14:51:59,23.6,27.54,512.0,992.6,0.00496570864699156,1.0,2.5526542980537563,0,-0.023268574232377427,0,1.8117714371875093,0,0.9706067680383293,0
2015-02-02 14:53:00,23.6,27.6,511.0,997.2,0.00497661374332263,1.0,2.5526542980537563,0,-0.011225296678728541,0,1.8070191672657845,0,0.985388557681395,0
2015-02-02 14:54:00,23.6166666666667,27.6333333333333,501.5,999.5,0.00498771842139186,1.0,2.568447761581931,0,-0.004534586926708434,0,1.7618726030093987,0,0.9927794525029277,0
2015-02-02 14:55:00,23.6666666666667,27.7,503.666666666667,1001.0,0.00501505086095386,1.0,2.615828152166369,0,0.008846832577351747,0,1.772169187839804,0,0.9975996012995795,0
2015-02-02 14:55:59,23.6,27.7,483.166666666667,1009.5,0.00499478974690881,1.0,2.5526542980537563,0,0.008846832577351747,0,1.6747476544444453,0,1.0249137778139399,0
2015-02-02 14:57:00,23.6,27.7225,483.5,1019.0,0.00499887949294923,1.0,2.5526542980537563,0,0.01336306165997008,0,1.676331744418352,0,1.0554413868594013,0
2015-02-02 14:57:59,23.6,27.79,473.0,1021.0,0.00501114905119468,1.0,2.5526542980537563,0,0.026911748907824364,0,1.6264329102402415,0,1.0618682519216038,0
2015-02-02 14:58:59,23.6,27.8566666666667,470.333333333333,1024.66666666667,0.00502326760476436,1.0,2.5526542980537563,0,0.04029316841188526,0,1.6137601904489733,0,1.0736508378689853,0
2015-02-02 15:00:00,23.6,27.8042857142857,480.142857142857,1030.42857142857,0.00501374584466786,1.0,2.5526542980537563,0,0.029779195944404816,0,1.6603776953954181,0,1.092166330071982,0
2015-02-02 15:01:00,23.575,27.79,464.0,1026.25,0.00500354474845336,1.0,2.528964102761536,0,0.026911748907824364,0,1.5836624809447182,0,1.0787387727098852,0
2015-02-02 15:02:00,23.54,27.81,474.4,1028.0,0.00499653801060323,1.0,2.49579782935243,0,0.03092617475904042,0,1.6330860881306561,0,1.0843622796393122,0
2015-02-02 15:03:00,23.6,27.978,470.0,1034.8,0.00504532457442066,1.0,2.5526542980537563,0,0.06464735190925659,0,1.612176100475067,0,1.1062136208508002,0
2015-02-02 15:04:00,23.525,28.0,454.0,1055.5,0.00502636675819462,1.0,2.4815837121770983,0,0.06906322034559403,0,1.53613978172747,0,1.1727316742445957,0
2015-02-02 15:04:59,23.5,27.978,454.0,1055.25,0.0050147597241768,1.0,2.4578935168848814,0,0.06464735190925659,0,1.53613978172747,0,1.1719283161118204,0
2015-02-02 15:06:00,23.5,28.0,454.0,1050.0,0.00501873480786954,1.0,2.4578935168848814,0,0.06906322034559403,0,1.53613978172747,0,1.1550577953235388,0
2015-02-02 15:07:00,23.5,28.0,454.0,1051.25,0.00501873480786954,1.0,2.4578935168848814,0,0.06906322034559403,0,1.53613978172747,0,1.1590745859874154,0
2015-02-02 15:08:00,23.5,28.0,445.0,1053.6,0.00501873480786954,1.0,2.4578935168848814,0,0.06906322034559403,0,1.4933693524319467,0,1.166626152435503,0
2015-02-02 15:08:59,23.5,28.0,439.0,1055.5,0.00501873480786954,1.0,2.4578935168848814,0,0.06906322034559403,0,1.4648557329015979,0,1.1727316742445957,0
2015-02-02 15:10:00,23.5,28.025,444.25,1055.0,0.00502325200960961,1.0,2.4578935168848814,0,0.07408125265961393,0,1.489805149990653,0,1.171124957979045,0
2015-02-02 15:10:59,23.445,28.125,454.75,1059.5,0.00502449114747957,1.0,2.405775087242001,0,0.09415338191569493,0,1.5397039841687636,0,1.1855854043690004,0
2015-02-02 15:11:59,23.39,28.18,455.8,1060.0,0.00501758227438523,1.0,2.353656657599121,0,0.10519305300653928,0,1.5446938675865745,0,1.187192120634551,0
2015-02-02 15:13:00,23.39,28.2,451.6,1073.6,0.00502117211635073,1.0,2.353656657599121,0,0.10920747885775532,0,1.5247343339153305,0,1.2308948030575273,0
2015-02-02 15:14:00,23.39,28.2,451.6,1078.6,0.00502117211635073,1.0,2.353656657599121,0,0.10920747885775532,0,1.5247343339153305,0,1.2469619657130333,0
2015-02-02 15:15:00,23.39,28.2,454.75,1081.0,0.00502117211635073,1.0,2.353656657599121,0,0.10920747885775532,0,1.5397039841687636,0,1.2546742037876766,0
2015-02-02 15:16:00,23.39,28.2225,454.75,1082.0,0.00502521073769626,1.0,2.353656657599121,0,0.11372370794037366,0,1.5397039841687636,0,1.2578876363187776,0
2015-02-02 15:16:59,23.39,28.3733333333333,457.5,1088.83333333333,0.00505228580200481,1.0,2.353656657599121,0,0.14399916956828857,0,1.552772726453507,0,1.2798460919479588,0
2015-02-02 15:17:59,23.37,28.39,464.0,1090.6,0.00504912954232637,1.0,2.3347045013653465,0,0.14734452444430896,0,1.5836624809447182,0,1.285523156086248,0
2015-02-02 15:19:00,23.39,28.3233333333333,464.0,1086.0,0.00504331038348948,1.0,2.353656657599121,0,0.13396310494024805,0,1.5836624809447182,0,1.2707413664431826,0
2015-02-02 15:20:00,23.3733333333333,28.445,464.0,1092.5,0.00506001703431877,1.0,2.3378631940709425,0,0.1583841955351533,0,1.5836624809447182,0,1.2916286778953405,0
2015-02-02 15:21:00,23.39,28.5,471.5,1103.75,0.00507502467892817,1.0,2.353656657599121,0,0.16942386662599762,0,1.6193045053576542,0,1.3277797938702292,0
2015-02-02 15:22:00,23.3233333333333,28.5,475.666666666667,1104.5,0.0050544759894773,1.0,2.290482803486505,0,0.16942386662599762,0,1.6391056300315092,0,1.330189868268555,0
2015-02-02 15:23:00,23.365,28.5,471.5,1103.5,0.00506731029811295,1.0,2.3299664623069005,0,0.16942386662599762,0,1.6193045053576542,0,1.3269764357374538,0
2015-02-02 15:23:59,23.29,28.5,467.75,1112.0,0.00504422920396206,1.0,2.2588958764302456,0,0.16942386662599762,0,1.6014834931511863,0,1.3542906122518141,0
2015-02-02 15:24:59,23.3066666666667,28.5333333333333,466.5,1105.66666666667,0.00505530397430099,1.0,2.274689339958424,0,0.17611457637801772,0,1.5955431557490303,0,1.3339388728881836,0
2015-02-02 15:26:00,23.29,28.7,464.0,1104.0,0.00507991640233217,1.0,2.2588958764302456,0,0.20956812513815892,0,1.5836624809447182,0,1.3285831520030045,0
2015-02-02 15:27:00,23.29,28.7,467.0,1117.2,0.00507991640233217,1.0,2.2588958764302456,0,0.20956812513815892,0,1.5979192907098927,0,1.3710004614135405,0
2015-02-02 15:28:00,23.29,28.675,467.75,1121.25,0.00507545528038826,1.0,2.2588958764302456,0,0.20455009282413902,0,1.6014834931511863,0,1.3840148631645004,0
2015-02-02 15:29:00,23.29,28.6166666666667,466.5,1115.66666666667,0.00506504624269139,1.0,2.2588958764302456,0,0.1928413507580983,0,1.5955431557490303,0,1.3660731981991956,0
2015-02-02 15:29:59,23.29,28.66,459.0,1120.0,0.00507277863768927,1.0,2.2588958764302456,0,0.2015392734357268,0,1.5599011313360942,0,1.3799980725006238,0
2015-02-02 15:30:59,23.29,28.55,464.0,1123.75,0.0050531506227436,1.0,2.2588958764302456,0,0.1794599312540381,0,1.5836624809447182,0,1.3920484444922534,0
2015-02-02 15:32:00,23.29,28.6,470.0,1116.0,0.00506207229539191,1.0,2.2588958764302456,0,0.18949599588207863,0,1.612176100475067,0,1.3671443423762188,0
2015-02-02 15:33:00,23.272,28.6,464.0,1126.8,0.00505652695304372,1.0,2.241838935819848,0,0.18949599588207863,0,1.5836624809447182,0,1.4018494137121118,0
2015-02-02 15:34:00,23.2,28.4175,464.0,1112.75,0.00500201570843155,1.0,2.1736111733782595,0,0.1528643599897311,0,1.5836624809447182,0,1.35670068665014,0
2015-02-02 15:35:00,23.23,28.5,449.0,1104.5,0.0050258311747689,1.0,2.2020394077289227,0,0.16942386662599762,0,1.512378432118846,0,1.330189868268555,0
2015-02-02 15:36:00,23.29,28.5,464.0,1108.0,0.00504422920396206,1.0,2.2588958764302456,0,0.16942386662599762,0,1.5836624809447182,0,1.3414368821274092,0
2015-02-02 15:36:59,23.215,28.6333333333333,462.333333333333,1127.83333333333,0.00504492264821108,1.0,2.187825290553591,0,0.19618670563409873,0,1.5757420310751749,0,1.4051699606609063,0
2015-02-02 15:38:00,23.2,28.6,469.0,1128.75,0.00503439915237488,1.0,2.1736111733782595,0,0.18949599588207863,0,1.6074238305533421,0,1.4081156071477594,0
2015-02-02 15:39:00,23.2,28.65,469.0,1124.25,0.00504327191257943,1.0,2.1736111733782595,0,0.1995320605101184,0,1.6074238305533421,0,1.393655160757804,0
2015-02-02 15:40:00,23.2,28.62,469.0,1130.4,0.0050379482263243,1.0,2.1736111733782595,0,0.1935104217332947,0,1.6074238305533421,0,1.4134177708240767,0
2015-02-02 15:40:59,23.2,28.7,464.0,1138.0,0.00505214492389298,1.0,2.1736111733782595,0,0.20956812513815892,0,1.5836624809447182,0,1.4378398580604457,0
2015-02-02 15:42:00,23.2,28.7,456.5,1144.0,0.00505214492389298,1.0,2.1736111733782595,0,0.20956812513815892,0,1.548020456531782,0,1.457120453247053,0
2015-02-02 15:42:59,23.2,28.718,457.0,1140.0,0.0050553392694394,1.0,2.1736111733782595,0,0.21318110840425358,0,1.5503965914926445,0,1.444266723122648,0
2015-02-02 15:43:59,23.2,28.79,450.25,1139.25,0.00506811697708606,1.0,2.1736111733782595,0,0.22763304146863153,0,1.518318769521002,0,1.441856648724322,0
2015-02-02 15:45:00,23.2,28.79,446.0,1167.33333333333,0.00506811697708606,1.0,2.1736111733782595,0,0.22763304146863153,0,1.4981216223536715,0,1.5321005456394041,0
2015-02-02 15:46:00,23.14,28.79,451.6,1159.6,0.00504961840975861,1.0,2.1167547046769366,0,0.22763304146863153,0,1.5247343339153305,0,1.5072500007322316,0
2015-02-02 15:47:00,23.15,28.89,454.75,1157.75,0.00507039060666789,1.0,2.1262307827938223,0,0.24770517072471251,0,1.5397039841687636,0,1.5013051505496946,0
2015-02-02 15:48:00,23.15,28.89,448.0,1159.5,0.00507039060666789,1.0,2.1262307827938223,0,0.24770517072471251,0,1.5076261621971212,0,1.5069286574791216,0
2015-02-02 15:49:00,23.18,28.83,444.0,1156.4,0.00506903438932986,1.0,2.1546590171444855,0,0.23566189317106365,0,1.4886170825102218,0,1.4969670166327083,0
2015-02-02 15:49:59,23.1166666666667,28.945,444.0,1160.0,0.00506980946716446,1.0,2.094643855737563,0,0.25874484181555685,0,1.4886170825102218,0,1.5085353737446723,0
2015-02-02 15:51:00,23.14,28.956,444.0,1169.8,0.00507897170322202,1.0,2.1167547046769366,0,0.2609527760337256,0,1.4886170825102218,0,1.540027012549464,0
2015-02-02 15:52:00,23.1,29.0,444.0,1176.16666666667,0.00507436212642666,1.0,2.078850392209388,0,0.2697845129064012,0,1.4886170825102218,0,1.560485866330819,0
2015-02-02 15:53:00,23.1,29.075,444.0,1175.25,0.00508759281801227,1.0,2.078850392209388,0,0.2848386098484616,0,1.4886170825102218,0,1.5575402198439658,0
2015-02-02 15:53:59,23.1,28.918,444.0,1166.6,0.00505989720917094,1.0,2.078850392209388,0,0.2533253669164149,0,1.4886170825102218,0,1.52974402844994,0
2015-02-02 15:55:00,23.1,27.925,444.0,1140.25,0.0048847835460129,1.0,2.078850392209388,0,0.05400912340353364,0,1.4886170825102218,0,1.4450700812554234,0
2015-02-02 15:55:59,23.06,27.772,444.0,1089.2,0.00484597890696344,1.0,2.0409460797418357,0,0.023298765641729696,0,1.4886170825102218,0,1.2810243505427066,0
2015-02-02 15:56:59,23.02,27.556,435.0,1042.6,0.00479628399598345,1.0,2.0030417672742873,0,-0.020057033551404153,0,1.4458466532146985,0,1.1312783945933895,0
2015-02-02 15:58:00,23.01,27.8188333333333,432.0,1051.1,0.00483943509812856,1.0,1.9935656891574018,0,0.0326992128433208,0,1.431589843449524,0,1.15859257110775,0
2015-02-02 15:59:00,23.0,28.0816666666667,429.0,1059.6,0.00488253791514092,1.0,1.9840896110405128,0,0.08545545923806644,0,1.4173330336843497,0,1.1859067476221103,0
2015-02-02 16:00:00,23.0,27.956,429.0,1064.6,0.00486051760799699,1.0,1.9840896110405128,0,0.06023148347291843,0,1.4173330336843497,0,1.2019739102776164,0
2015-02-02 16:01:00,22.9816666666667,27.9083333333333,429.0,1061.66666666667,0.00484674149485762,1.0,1.9667168011595855,0,0.05066376852751325,0,1.4173330336843497,0,1.1925478415197301,0
2015-02-02 16:01:59,23.0,27.9266666666667,429.0,1058.33333333333,0.00485537781204804,1.0,1.9840896110405128,0,0.054343658891141816,0,1.4173330336843497,0,1.181836399749372,0
2015-02-02 16:02:59,23.0,28.018,429.0,1061.6,0.00487138154496758,1.0,1.9840896110405128,0,0.07267620361168871,0,1.4173330336843497,0,1.1923336126843127,0
2015-02-02 16:04:00,22.9816666666667,28.0666666666667,429.0,1070.33333333333,0.00487445417299691,1.0,1.9667168011595855,0,0.08244463984965422,0,1.4173330336843497,0,1.2203975901225865,0
2015-02-02 16:05:00,22.945,28.1,429.0,1074.0,0.00486938124670424,1.0,1.9319711813976326,0,0.08913534960167505,0,1.4173330336843497,0,1.232180176069968,0
2015-02-02 16:06:00,23.0,28.1,429.0,1086.25,0.0048857505561061,1.0,1.9840896110405128,0,0.08913534960167505,0,1.4173330336843497,0,1.271544724575958,0
2015-02-02 16:07:00,22.956,28.2,429.0,1089.6,0.00489012795696835,1.0,1.9423948673262081,0,0.10920747885775532,0,1.4173330336843497,0,1.2823097235551466,0
2015-02-02 16:08:00,22.9725,28.1,429.0,1085.0,0.00487755984259212,1.0,1.9580303962190728,0,0.08913534960167505,0,1.4173330336843497,0,1.2675279339120813,0
2015-02-02 16:08:59,22.945,28.1333333333333,429.0,1085.0,0.00487520277362808,1.0,1.9319711813976326,0,0.09582605935369515,0,1.4173330336843497,0,1.2675279339120813,0
2015-02-02 16:09:59,23.0,28.2,429.0,1088.0,0.00490327463194147,1.0,1.9840896110405128,0,0.10920747885775532,0,1.4173330336843497,0,1.277168231505385,0
2015-02-02 16:11:00,22.945,28.2,429.0,1091.75,0.00488684615185727,1.0,1.9319711813976326,0,0.10920747885775532,0,1.4173330336843497,0,1.2892186034970146,0
2015-02-02 16:12:00,23.0,28.1333333333333,429.0,1091.33333333333,0.00489159180585966,1.0,1.9840896110405128,0,0.09582605935369515,0,1.4173330336843497,0,1.2878796732757118,0
2015-02-02 16:13:00,22.912,28.1,429.0,1088.2,0.00485958290505565,1.0,1.9007001236119032,0,0.08913534960167505,0,1.4173330336843497,0,1.2778109180116053,0
2015-02-02 16:14:00,22.89,28.1,429.0,1087.5,0.00485306034574781,1.0,1.8798527517547523,0,0.08913534960167505,0,1.4173330336843497,0,1.2755615152398343,0
2015-02-02 16:14:59,22.89,27.956,432.0,1079.2,0.00482799752977294,1.0,1.8798527517547523,0,0.06023148347291843,0,1.431589843449524,0,1.2488900252316946,0
2015-02-02 16:15:59,22.865,27.84,432.75,1077.25,0.00480047642649419,1.0,1.856162556462532,0,0.03694781353586486,0,1.4351540458908176,0,1.242623831796047,0
2015-02-02 16:17:00,22.8733333333333,27.6833333333333,439.0,1064.16666666667,0.00477568424252338,1.0,1.864059288226574,0,0.0055014777013320665,0,1.4648557329015979,0,1.2005814228474831,0
2015-02-02 16:18:00,22.8733333333333,27.6,429.0,1056.4,0.00476119826877342,1.0,1.864059288226574,0,-0.011225296678728541,0,1.4173330336843497,0,1.175623763522587,0
2015-02-02 16:19:00,22.89,27.6,432.75,1043.6,0.00476604528011147,1.0,1.8798527517547523,0,-0.011225296678728541,0,1.4351540458908176,0,1.1344918271244908,0
2015-02-02 16:20:00,22.815,27.445,432.75,1039.5,0.0047174223493656,1.0,1.8087821658780978,0,-0.04233709702565388,0,1.4351540458908176,0,1.1213167537469761,0
2015-02-02 16:21:00,22.84,27.3733333333333,436.5,1028.66666666667,0.00471219953995305,1.0,1.8324723611703149,0,-0.05672212299251861,0,1.4529750580972858,0,1.0865045679933902,0
2015-02-02 16:21:59,22.79,27.365,438.0,1020.4,0.00469639044961084,1.0,1.7850919705858774,0,-0.058394800430518826,0,1.460103462979873,0,1.059940192402943,0
2015-02-02 16:23:00,22.79,27.2,444.0,1018.0,0.00466786058404679,1.0,1.7850919705858774,0,-0.09151381370305184,0,1.4886170825102218,0,1.0522279543283002,0
2015-02-02 16:24:00,22.79,27.1714285714286,435.428571428571,1015.14285714286,0.00466292061142762,1.0,1.7850919705858774,0,-0.09724870777621203,0,1.447883340324007,0,1.0430467185251628,0
2015-02-02 16:25:00,22.79,27.0666666666667,434.0,1006.33333333333,0.00464480804480218,1.0,1.7850919705858774,0,-0.11827665271115294,0,1.4410943832929737,0,1.0147379081321084,0
2015-02-02 16:25:59,22.79,27.02,432.0,1002.6,0.00463674005674535,1.0,1.7850919705858774,0,-0.12764364636399705,0,1.431589843449524,0,1.0027410933493415,0
2015-02-02 16:27:00,22.772,26.934,438.0,993.2,0.00461679349309269,1.0,1.7680350299754795,0,-0.1449056775242262,0,1.460103462979873,0,0.9725348275569902,0
2015-02-02 16:27:59,22.76,26.8233333333333,439.0,983.333333333333,0.00459431462064815,1.0,1.7566637362352175,0,-0.1671188339009627,0,1.4648557329015979,0,0.9408289599167904,0
2015-02-02 16:28:59,22.7,26.754,432.0,976.2,0.00456558276701595,1.0,1.699807267533891,0,-0.18103551018517142,0,1.431589843449524,0,0.9179064745282696,0
2015-02-02 16:30:00,22.7225,26.7,432.75,980.75,0.00456256926364279,1.0,1.7211284432968885,0,-0.19187445998345543,0,1.4351540458908176,0,0.9325275925447799,0
2015-02-02 16:31:00,22.7,26.6833333333333,434.0,971.333333333333,0.00455343518515253,1.0,1.699807267533891,0,-0.1952198148594751,0,1.4410943832929737,0,0.9022677695435759,0
2015-02-02 16:32:00,22.7,26.5333333333333,444.0,966.666666666667,0.00452765178461813,1.0,1.699807267533891,0,-0.2253280087435966,0,1.4886170825102218,0,0.8872717510651055,0
2015-02-02 16:33:00,22.7,26.4633333333333,444.0,963.0,0.00451562025722854,1.0,1.699807267533891,0,-0.23937849922285315,0,1.4886170825102218,0,0.8754891651177333,0
2015-02-02 16:34:00,22.7,26.445,441.5,952.333333333333,0.00451246921927278,1.0,1.699807267533891,0,-0.24305838958646103,0,1.4767364077059097,0,0.8412125514526528,0
2015-02-02 16:34:59,22.7,26.34,444.0,948.0,0.00449442297611622,1.0,1.699807267533891,0,-0.26413412530534586,0,1.4886170825102218,0,0.8272876771512152,0
2015-02-02 16:36:00,22.7,26.26,444.0,945.0,0.00448067415529907,1.0,1.699807267533891,0,-0.2801918287102101,0,1.4886170825102218,0,0.8176473795579116,0
2015-02-02 16:37:00,22.7,26.2,441.0,941.6,0.00447036293569594,1.0,1.699807267533891,0,-0.292235106263859,0,1.4743602727450476,0,0.8067217089521675,0
2015-02-02 16:38:00,22.7,26.16,438.0,929.8,0.00446348897786061,1.0,1.699807267533891,0,-0.30026395796629113,0,1.460103462979873,0,0.768803205085173,0
2015-02-02 16:38:59,22.7,26.02,441.0,923.8,0.00443943131332927,1.0,1.699807267533891,0,-0.32836493892480423,0,1.4743602727450476,0,0.7495226098985657,0
2015-02-02 16:40:00,22.7,26.1,440.25,919.0,0.00445317832394532,1.0,1.699807267533891,0,-0.3123072355199393,0,1.470796070303754,0,0.73409813374928,0
2015-02-02 16:40:59,22.7,26.0,439.0,918.25,0.0044359946549457,1.0,1.699807267533891,0,-0.3323793647760203,0,1.4648557329015979,0,0.7316880593509542,0
2015-02-02 16:41:59,22.7,25.934,438.0,919.4,0.00442465394980727,1.0,1.699807267533891,0,-0.34562697008503335,0,1.460103462979873,0,0.7353835067617205,0
2015-02-02 16:43:00,22.7,25.9266666666667,439.0,927.333333333333,0.00442339389680503,1.0,1.699807267533891,0,-0.3470989262304725,0,1.4648557329015979,0,0.7608767381751225,0
2015-02-02 16:44:00,22.7,25.815,432.75,920.25,0.00440420735236127,1.0,1.699807267533891,0,-0.36951280389976937,0,1.4351540458908176,0,0.7381149244131565,0
2015-02-02 16:45:00,22.68,25.772,432.0,902.4,0.00439144943150097,1.0,1.6808551113001169,0,-0.3781438194798846,0,1.431589843449524,0,0.6807551537329998,0
2015-02-02 16:46:00,22.64,25.696,429.0,904.4,0.00436771760822153,1.0,1.6429507988325682,0,-0.39339863771450534,0,1.4173330336843497,0,0.6871820187952022,0
2015-02-02 16:46:59,22.6,25.575,429.0,897.0,0.00433639010072962,1.0,1.6050464863650196,0,-0.41768591411436345,0,1.4173330336843497,0,0.6634026180650533,0
2015-02-02 16:47:59,22.6666666666667,25.6,429.0,892.0,0.00435838319402606,1.0,1.6682203404776321,0,-0.41266788180034286,0,1.4173330336843497,0,0.6473354554095473,0
2015-02-02 16:49:00,22.6,25.525,433.5,882.5,0.00432785332156062,1.0,1.6050464863650196,0,-0.427721978742404,0,1.4387182483321113,0,0.6168078463640858,0
2015-02-02 16:50:00,22.62,25.476,436.2,887.2,0.00432477212303797,1.0,1.6239986425987938,0,-0.43755732207788345,0,1.451549377120768,0,0.6319109792602616,0
2015-02-02 16:51:00,22.625,25.55,442.5,889.25,0.00433874780423475,1.0,1.6287366816572366,0,-0.4227039464283834,0,1.4814886776276346,0,0.638498515949019,0
2015-02-02 16:52:00,22.6,25.39,443.4,889.2,0.00430480518013568,1.0,1.6050464863650196,0,-0.45481935323811257,0,1.4857657205571868,0,0.638337844322464,0
2015-02-02 16:53:00,22.65,25.42,438.0,880.75,0.0043231196096785,1.0,1.6524268769494537,0,-0.4487977144612881,0,1.460103462979873,0,0.6111843394346587,0
2015-02-02 16:53:59,22.6,25.2675,442.5,868.75,0.0042838925937963,1.0,1.6050464863650196,0,-0.4794077115768119,0,1.4814886776276346,0,0.5726231490614441,0
